N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.8,0.6,0.8,rapi,yint,0.96,0.12185431204712338,-0.023043209846786872,0.16553041278705477,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,yint,0.957,0.11181274754928118,-0.012813597532427723,0.04147631978883131,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,yint,0.8905,0.1555793468572497,-0.18674298188819283,-0.06989375942144797,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.9,rapi,yint,0.9525,0.09507811497469679,0.0031857839389972664,0.05208300331327151,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,yint,0.9475,0.0926366793537919,0.0027549834802802486,-0.019180896025919412,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,yint,0.9315,0.0976022239738316,-0.016676145435413625,-0.11209129200484286,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0,0.7,rapi,yint,0.969,0.33234475472319946,-0.18516860985327155,0.24587024604397786,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,yint,0.9495,0.26887223648179887,-0.24345945792582557,0.10270014241318154,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,yint,0.7989999999999999,0.5442949545440998,-0.35288291249049175,0.02949631277704317,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.8,rapi,yint,0.955,0.15435491462261797,-0.03981736772925426,0.17307714245421488,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,tspa,yint,0.948,0.14014503790663005,-0.04446318981894326,0.021729237804879217,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,yint,0.8785000000000001,0.24374084575415655,-0.3093324825677155,-0.027538253039758424,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.9,rapi,yint,0.954,0.11868707724633282,-0.02061252416420889,0.0453414596659622,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,yint,0.9455,0.11507461395330967,-0.020336661326035954,-0.023557608598979072,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,yint,0.9235,0.12325280517666398,-0.05853264435462546,-0.09653849717348664,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0.3,0.7,rapi,yint,0.9685,0.4384295465763238,-0.07467756651014112,0.13652297105471778,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,yint,0.95,0.18777399882583978,-0.10012259601948814,0.10735451405220396,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,yint,0.8109999999999999,0.9502858789343717,-0.5745296867820897,0.03661684677194028,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.8,rapi,yint,0.9545,0.1440062008607124,-0.042059937076019294,0.15766470685316988,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,tspa,yint,0.9455,0.1284649524016154,-0.024101296070668243,0.002463409369041718,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,upi,yint,0.8795,0.2096385074115189,-0.25687708066278014,-0.06594381825604614,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.9,rapi,yint,0.9450000000000001,0.11136355941027042,-0.03256614663724111,0.03136463883505587,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,tspa,yint,0.947,0.10785365373304324,-0.027231045635566886,-0.029899358031077756,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,upi,yint,0.921,0.1141105846011348,-0.05154107899239113,-0.0978089017950743,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.6,0.7,rapi,yint,0.9625,0.19990086486295677,-0.11849260524496197,0.31301750351459035,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,tspa,yint,0.95,0.16116664793413288,-0.09443403440708054,0.17490849149525564,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,upi,yint,0.835,0.41558652509453026,-0.4578157808869524,0.03551148500719411,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.8,rapi,yint,0.9465,0.12392588440838578,-0.054118438754004794,0.18542304974177318,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,tspa,yint,0.948,0.11320801225649996,-0.03906305757613593,0.06657178645838652,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,upi,yint,0.893,0.14532206083306315,-0.1640419681425539,-0.052933880251328724,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.9,rapi,yint,0.9445,0.09699621452861115,-0.026191641409096023,0.009279583347106133,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,tspa,yint,0.9375,0.09591659767107921,-0.035678948423760515,-0.049524267275759384,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,upi,yint,0.919,0.10292661814482207,-0.06569982168068422,-0.11732069944383319,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.75,0,0.7,rapi,yint,0.96,0.1267739781443523,-0.07648921091756034,0.2542256770806539,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.75,0,0.7,tspa,yint,0.9495,0.11146115353281895,-0.06454686246710395,0.09464008347629081,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.75,0,0.7,upi,yint,0.7925,0.44069052296398464,-0.7033154413189453,-0.04009637463660124,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.75,0,0.8,rapi,yint,0.9585,0.0888412116521174,-0.019668714138631138,0.13683426069658366,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.75,0,0.8,tspa,yint,0.951,0.08451956963885807,-0.022904575145652695,0.014130470474807954,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.75,0,0.8,upi,yint,0.866,0.10007881776253076,-0.13051180077337332,-0.2798255144010018,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.75,0,0.9,rapi,yint,0.945,0.07267406739575714,-0.01246509944028773,0.08646916261905999,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.75,0,0.9,tspa,yint,0.942,0.0702998622446447,-0.007614701311157157,-0.0046578647980423105,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
