N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.85,0,0.8,tspa,yint,0.9395,0.14193191286621684,-0.0555702567135381,0.05450233465982753,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,yint,0.9185,0.21307007922257068,-0.14881817485887838,0.1333944712515946,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.9,rapi,yint,0.9435,0.1203874134346288,-0.03745949672283755,0.09107603901352745,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,yint,0.9415,0.11662126607422471,-0.03738379000511294,0.029013633112887134,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,yint,0.943,0.12549536518612023,-0.035908268415276834,0.04365461856679656,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0.3,0.7,rapi,yint,0.9685,0.5724459534964678,0.2850356251274546,0.15196276641349085,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,yint,0.9485,0.18548990765805862,-0.10843661495488666,0.12495990262605486,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,yint,0.9035,0.7872480659369142,0.003895468775329869,0.15007752569241095,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.8,rapi,yint,0.958,0.14465347132176645,-0.04589418927498301,0.18785477941692713,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,tspa,yint,0.9455,0.13128232403460452,-0.04242276765700481,0.06163169770064168,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
